model,run_dir,train_lr,train_loss,test_loss,test_acc1,test_acc5,epoch,n_parameters
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,3.5181398514917315e-05,3.9964719374974567,3.3939780829087742,41.750001220703126,66.66000187988281,159,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,3.403784098154897e-05,3.9808082977930703,3.417571742579622,41.84000144042969,66.65000185546874,160,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,3.2917960675006495e-05,3.9531072103060207,3.376712844056903,42.390001391601565,67.30000261230468,161,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,3.182203390899742e-05,3.9588790856874905,3.409577432668434,41.690001342773435,66.53000249023438,162,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,3.07503310870527e-05,3.9648344645133387,3.332231229206301,42.5600013671875,67.66000241699219,163,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.9703116635807627e-05,3.966495523085961,3.343043921128759,42.4800009765625,67.72000234375,164,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.868064893975808e-05,3.9754511564205854,3.3322500957632966,42.81000129394531,67.7600021484375,165,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.7683180277508808e-05,3.9469114578687226,3.3197210644775965,42.67000146484375,67.36000244140625,166,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.6710956759526744e-05,3.9471847955997172,3.3421958302551844,42.310001318359376,67.70000258789062,167,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.5764218267417198e-05,3.9767476442532663,3.391544809881246,42.290001586914066,67.49000222167969,168,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.4843198394736453e-05,3.992587752219958,3.401360705213727,42.160001245117186,67.19000283203125,169,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.3948124389356832e-05,3.9126765630184077,3.349184791996794,42.500001171875,67.95000266113281,170,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.3079217097395972e-05,3.9459493203040883,3.3678622020865387,42.09000146484375,67.65000212402344,171,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.223669090872618e-05,3.929116219129318,3.363722765220786,42.48000126953125,68.0300021484375,172,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.1420753704077728e-05,3.911018789731539,3.3208195398438654,42.260001220703124,67.42000263671875,173,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,2.063160680374646e-05,3.9175888489454223,3.3426900449788794,42.190001171875,67.48000239257813,174,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.986944491792239e-05,3.9532915836725477,3.3184553902104215,42.43000131835937,67.50000224609374,175,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.9134456098645522e-05,3.9528997188959365,3.365582951959574,42.640001098632816,67.6800025390625,176,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.8426821693409748e-05,3.969729950489142,3.3783020028528177,42.57000112304687,67.78000236816406,177,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.774671630041582e-05,3.921468056165255,3.356106119335822,43.070001220703126,68.20000229492187,178,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.709430772549308e-05,3.9178706945517123,3.3336077681127585,42.25000124511719,66.97000205078125,179,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.6469756940694665e-05,3.8931031263791596,3.3751038920204595,42.23000114746094,67.61000239257812,180,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.5873218044581704e-05,3.9025465415074274,3.3671662537556775,42.5600013671875,68.01000236816407,181,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.530483822420024e-05,3.9120370712035744,3.3167490869198204,42.390001318359374,67.61000268554687,182,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.476475771876672e-05,3.9120653776022105,3.309293319594185,42.290001220703125,67.45000219726562,183,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.4253109785064322e-05,3.8655567046923514,3.3304166703853966,42.680001098632815,67.66000234375,184,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.3770020664564368e-05,3.893241619452452,3.3345304525123454,42.620001220703124,68.23000227050781,185,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.331560955227886e-05,3.8966992732806083,3.3246076871763983,42.34000139160156,67.66000227050782,186,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.2889988567350358e-05,3.8494435970599836,3.318961206472145,42.38000129394531,67.89000236816406,187,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.2493262725388044e-05,3.8696700915312157,3.3160971110721804,42.1100013671875,67.57000256347656,188,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.2125529912557389e-05,3.9129658405597394,3.3416821191895685,42.25000128173828,67.39000212402344,189,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.1786880861427035e-05,3.9312924018272986,3.361428458735628,42.53000129394531,67.34000207519532,190,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.1477399128583578e-05,3.923923337765229,3.381823368792264,42.72000119628906,68.16000278320313,191,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.1197161074013116e-05,3.9028372226617276,3.335517060081914,42.050001293945314,67.38000212402343,192,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.0946235842262703e-05,3.9069395536031477,3.3193690866794228,42.43000146484375,67.44000234375,193,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.0724685345378384e-05,3.87179570381458,3.367280474248922,42.30000126953125,67.91000231933593,194,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.0532564247630448e-05,3.904567847496424,3.33410970220026,42.59000104980469,67.84000219726562,195,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.036991995202472e-05,3.8998982967474523,3.34715617377803,42.9000015625,67.8100017578125,196,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.023679258860742e-05,3.87413034316821,3.339204819697254,42.55000124511719,68.12000227050781,197,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.0133215004563562e-05,3.89697423409193,3.3539909821636273,42.24000163574219,67.67000222167968,198,4757060
repvit_m0_9,DL project/Rudra's contribution/experiment_logs/repvit_m0_9,1.0059212756112295e-05,3.8967714260786006,3.3161455775206945,42.89000122070313,68.480001953125,199,4757060
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.0000000000000076e-06,4.681623663046421,4.6560322113756865,0.9600000503540039,5.010000201416015,0,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.0000000000000076e-06,4.676852542926103,4.655075801993316,0.9400000465393067,5.0500001632690426,1,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,5.080000000000013e-05,4.622961612848135,4.535162511861549,4.110000141906738,14.290000378417968,2,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00010059999999999946,4.586166586020054,4.50825855866918,6.410000193786621,19.470000701904297,3,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00015040000000000054,4.579710025053758,4.488043668135157,6.860000210571289,20.90000075073242,4,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00020019999999999874,4.5747682363559035,4.488905663760203,6.850000198364258,19.820000610351563,5,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024963008004797333,4.5699777896587666,4.4726862727471115,8.710000262451173,23.980000634765624,6,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024946743575236823,4.558262179448055,4.421675646080161,11.450000329589844,29.94000061035156,7,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002492753146546195,4.54297504058251,4.377693788060602,12.310000268554688,34.08000095214844,8,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024905376415773644,4.53347353323912,4.322251184931341,12.720000323486328,36.43000131835937,9,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024880283892598717,4.519232757274921,4.306083508257596,14.920000451660156,39.25000141601563,10,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024852260087141864,4.505492670108111,4.248339383107312,15.530000518798827,40.530001318359375,11,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002482131191385714,4.495183828549507,4.223325603413132,17.260000482177734,42.6000013671875,12,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024787447008744074,4.489203526423528,4.197836785946253,18.710000677490235,45.3700013671875,13,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024750673727461114,4.474012872500297,4.160321829453954,18.560000549316406,46.0800013671875,14,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.000247110011432651,4.462312183624658,4.09660086991652,20.640000543212892,48.47000126953125,15,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002466843904477225,4.4554465844081,4.105311627657908,19.360000524902343,46.2400009765625,16,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024622997933543386,4.4444568609580015,4.042400809953797,21.820000646972655,49.460001318359375,17,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024574689021493484,4.440144812755095,4.050580892922743,22.90000061035156,51.63000129394531,18,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024523524228123317,4.42186208260365,3.983488028904177,23.470000646972657,52.73000080566406,19,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024469516177580056,4.415966332264436,4.000619236028419,23.81000069580078,52.88000122070312,20,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024412678195541787,4.4130821509239,3.9228021648694886,25.3700005859375,54.710001171875,21,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002435302430593043,4.405926303374462,3.9166439119374976,26.050000634765624,55.29000129394531,22,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024290569227450665,4.392725817362467,3.9157471161968305,27.30000048828125,56.20000134277344,23,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024225328369958512,4.372041597121801,3.877555379327738,27.560000744628905,57.01000112304688,24,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002415731783065901,4.368092565047435,3.8561941407761484,28.140000695800783,58.30000146484375,25,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002408655439013567,4.365889565149943,3.8546898185082203,29.990000854492187,59.00000134277344,26,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00024013055508207885,4.35678454668094,3.8419960219905063,29.37000078125,59.06000151367188,27,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00023936839319625353,4.350975364293808,3.826120731965551,30.670000891113283,59.8400015625,28,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00023857924629592123,4.345746024449666,3.776204635512154,30.450000793457033,60.27000139160156,29,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00023776330909127278,4.3327308544745815,3.748773862730782,30.96000096435547,61.430001391601564,30,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00023692078290260513,4.318392226634882,3.7480820889742867,32.06000100097656,61.770001416015624,31,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00023605187561064167,4.322446538240482,3.7614405110197247,33.2800009765625,61.33000146484375,32,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00023515680160526473,4.320517736826187,3.7228437234770575,34.61000106201172,63.44000183105469,33,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002342357817325817,4.304966201537694,3.69498507481701,34.00000125732422,64.38000180664062,34,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002332890432404744,4.288376928598453,3.658878074502045,35.020001232910154,64.54000231933594,35,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002323168197224933,4.283622222068982,3.6182492993912607,35.55000109863281,64.75000207519531,36,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002313193510602431,4.281108125662192,3.594173013039355,36.86000107421875,66.05000266113281,37,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002302968833641922,4.269675382589683,3.6185125719826177,36.71000115966797,65.36000207519531,38,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00022924966891294885,4.256925728993538,3.566902462041603,37.13000096435547,65.41000183105469,39,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002281779660910042,4.254979307223589,3.587339401245117,37.57000123291016,66.38000239257812,40,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00022708203932499216,4.260601615905761,3.5982206812444724,38.85000146484375,66.8900022216797,41,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00022596215901844865,4.251721749550257,3.5939240185719616,39.270001306152345,66.18000249023437,42,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00022481860148508442,4.247381357046274,3.550582512369696,38.730001000976564,66.270002734375,43,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002236516488805983,4.238902235642458,3.489482006936703,39.3400013671875,67.36000190429688,44,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002224615891330957,4.20500581019964,3.481850511622879,40.030001379394534,67.79000278320312,45,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00022124871587200394,4.225563913736588,3.523426388794521,39.6200013671875,67.3800025390625,46,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00022001332835565419,4.19773527047573,3.4418626146496467,40.470001293945316,68.32000236816407,47,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00021875573139743104,4.206190859354459,3.412233087251771,41.79000126953125,69.50000263671875,48,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00021747623529056907,4.183467457844661,3.4153109946340883,41.840001489257816,69.2300024658203,49,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002161751557315807,4.21538693293547,3.4728969448017626,42.230001342773434,68.22000207519531,50,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00021485281374238472,4.204597519605588,3.461250017274101,41.89000119628906,68.7000021484375,51,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00021350953559107701,4.18173321210421,3.4990889306338326,42.78000146484375,69.05000212402344,52,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00021214565271144228,4.1937495787938435,3.3819369235128725,42.95000126953125,69.89000256347656,53,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002107615016211737,4.1648813082621645,3.420196402747676,41.800001586914064,69.54000222167969,54,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00020935742383883742,4.127895450592041,3.379540978737597,42.97000112304688,70.19000217285156,55,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00020793376579962417,4.156939623294733,3.375186114941003,42.930001513671876,69.97000285644532,56,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002064908787698426,4.13567730708,3.3673198538006477,42.75000124511719,70.10000224609375,57,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002050291187602846,4.138981594183506,3.347065732164203,43.960001171875,70.32000222167969,58,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00020354884643835732,4.147575762944344,3.3012270117705724,43.64000126953125,70.36000202636718,59,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00020205042703910734,4.130791036899273,3.3400071656928874,43.43000104980469,69.85000261230469,60,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0002005342302750971,4.1340438310916605,3.309843306271535,44.51000114746094,71.31000244140625,61,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.000199000630245194,4.113998976120582,3.1998107253380543,45.17000134277344,71.7400025390625,62,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00019745000534225613,4.090018030924675,3.280151942990861,45.36000104980469,71.48000285644531,63,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001958827381597767,4.122576741683178,3.2334127156239636,45.74000139160156,71.7000021484375,64,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00019429921539748082,4.085417877710783,3.254009057890694,45.96000104980469,71.63000278320312,65,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00019269982776591477,4.09664233831259,3.2178391195693106,45.47000131835937,71.37000224609375,66,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001910849698900455,4.0574284192843315,3.262259195435722,45.61000124511719,71.74000327148437,67,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001894550402118889,4.111835809243031,3.311441772388962,45.63000126953125,70.82000190429687,68,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.000187810440892207,4.0719371600028795,3.2034212868168668,46.16000122070312,71.60000256347656,69,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00018615157771126884,4.058295498138819,3.196226551847638,46.940001220703124,72.33000290527343,70,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00018447885996874592,4.0227438480426105,3.1542092854121946,46.50000119628906,72.12000190429687,71,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00018279270038271087,4.046376250340388,3.162704881632103,46.840001245117186,71.81000246582032,72,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00018109351498780946,4.0522700762137385,3.1770481748400994,46.57000124511719,71.45000224609375,73,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00017938172303261235,4.024242113798093,3.128294769323097,47.42000134277344,72.42000231933594,74,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001776577468761745,4.015681740565178,3.167002367523481,47.04000141601563,72.4800021484375,75,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00017592201188380968,4.026207994803404,3.146991122443721,47.25000124511719,72.53000224609374,76,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00017417494632216018,4.079183574823233,3.2219855785369873,46.360001220703126,71.13000244140625,77,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00017241698125351117,4.0313498888260275,3.1535521543250895,47.43000129394531,71.9900021484375,78,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.000170648550429434,4.03111524948707,3.203231352680134,48.130001245117185,72.50000268554687,79,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00016887009018377852,4.053062193210309,3.1436135319044007,48.120001220703124,72.57000280761719,80,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001670820393249939,3.991162141164144,3.108376970830953,48.140000854492186,72.86000263671875,81,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00016528483902787658,3.953584104929215,3.086714636604741,48.660001489257816,73.24000190429688,82,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00016347893272470639,3.999460161037934,3.1344450959619485,48.3900013671875,73.06000283203124,83,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00016166476599584363,3.996042234469683,3.089218423051654,47.65000107421875,72.310002734375,84,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00015984278645978122,3.9740411611703728,3.124523603691245,48.48000139160156,72.52000278320313,85,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00015801344366270917,3.9490955542295407,3.1207626540705844,48.4500013671875,72.62000239257813,86,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00015617718896758506,3.9375518719355265,3.067489988399002,47.91000126953125,72.44000258789063,87,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00015433447544278142,3.9403264736517882,3.050669017827736,49.56000107421875,73.63000239257812,88,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00015248575775028697,3.9696954672153177,3.070276786696236,49.60000109863281,73.94000278320313,89,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001506314920335299,3.962431773161277,3.1658346787938534,48.500001440429685,73.41000241699219,90,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001487721358048292,3.97673387160668,3.168264829887534,49.05000148925781,73.31000219726562,91,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00014690814783251084,3.910052233475905,3.063166618347168,49.39000129394531,72.80000297851562,92,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00014503998802771622,3.935436751292302,3.101811080608728,48.98000122070312,73.41000249023438,93,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00014316811733092682,3.9268613992593226,3.0890374363593334,49.98000119628906,73.65000224609375,94,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001412929975982209,3.895613745542673,2.9832997906882808,49.820001147460935,73.45000288085937,95,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.000139415091487342,3.8940515053577913,3.0718978665909678,50.08000131835937,73.3100025390625,96,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00013753486234351767,3.9064000410911364,2.934589390484792,50.10000104980469,74.06000263671875,97,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001356527740851571,3.8586087110715033,2.9815005536349313,50.170001538085934,73.6100025390625,98,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001337692910893742,3.898773508805495,3.006177353409101,50.41000114746094,73.94000297851562,99,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001318848780774172,3.851569958222218,2.9930266254353075,49.89000124511719,73.48000268554688,100,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00012999999999999977,3.888126539572691,3.014905538199083,50.66000107421875,74.20000219726562,101,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00012811512192258126,3.8930789660184812,3.089837803030914,49.91000144042969,73.29000234375,102,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.0001262307089106243,3.85121167134016,3.0450815929556794,50.560001245117185,73.88000234375,103,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00012434722591484398,3.8935858873220592,2.927096798734845,49.91000092773437,73.14000146484375,104,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00012246513765648334,3.848297452315306,2.9933934751546607,50.4000013671875,73.85000258789063,105,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00012058490851265905,3.830011081695557,2.869827553911029,50.64000126953125,74.08000268554687,106,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00011870700240177774,3.806958964543465,2.945688441114606,50.660001171875,74.08000258789062,107,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00011683188266907453,3.8777715823589225,2.976777728998436,50.690001171875,74.09000283203125,108,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00011496001197228338,3.819151512781779,3.0188834982098274,50.79000129394531,73.96000244140625,109,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00011309185216749016,3.78951938580244,2.9137176702607355,50.950001123046874,74.90000283203125,110,4757828
